timestamp,vm_id,avg cpu
0,MS_4339_POD_185,0.01989583333333328
300,MS_4339_POD_185,0.02238333333332166
600,MS_4339_POD_185,0.01802500000000384
900,MS_4339_POD_185,0.018316666666651122
1200,MS_4339_POD_185,0.02069583333330226
1500,MS_4339_POD_185,0.02268750000007758
1800,MS_4339_POD_185,0.02011250000000772
2100,MS_4339_POD_185,0.023704166666623942
2400,MS_4339_POD_185,0.02097083333336434
2700,MS_4339_POD_185,0.02144583333332164
3000,MS_4339_POD_185,0.0221583333333061
3300,MS_4339_POD_185,0.023095833333306122
3600,MS_4339_POD_185,0.02622500000007368
3900,MS_4339_POD_185,0.02290833333332552
4200,MS_4339_POD_185,0.02083750000000384
4500,MS_4339_POD_185,0.02082499999999218
4800,MS_4339_POD_185,0.02100833333330224
5100,MS_4339_POD_185,0.019370833333329403
5400,MS_4339_POD_185,0.02082499999999218
5700,MS_4339_POD_185,0.0205833333333915
6000,MS_4339_POD_185,0.02250833333334104
6300,MS_4339_POD_185,0.02342916666665886
6600,MS_4339_POD_185,0.022316666666592898
6900,MS_4339_POD_185,0.02270806182121774
7200,MS_4339_POD_185,0.021659607351704302
7500,MS_4339_POD_185,0.0170962510442648
7800,MS_4339_POD_185,0.01756003550552136
8100,MS_4339_POD_185,0.0179568086883394
8400,MS_4339_POD_185,0.020032685881393442
8700,MS_4339_POD_185,0.02284583333336434
9000,MS_4339_POD_185,0.02304166666658902
9300,MS_4339_POD_185,0.02281249999999994
9600,MS_4339_POD_185,0.02357083333336046
9900,MS_4339_POD_185,0.02402916666663556
10200,MS_4339_POD_185,0.02345833333335268
10500,MS_4339_POD_185,0.02211250000002714
10800,MS_4339_POD_185,0.02387499999992234
11100,MS_4339_POD_185,0.022729166666686
11400,MS_4339_POD_185,0.02452083333337208
11700,MS_4339_POD_185,0.02247499999997668
12000,MS_4339_POD_185,0.02354583333333716
12300,MS_4339_POD_185,0.02292500000000772
12600,MS_4339_POD_185,0.02228333333332554
12900,MS_4339_POD_185,0.02197499999999606
13200,MS_4339_POD_185,0.02012500000001934
13500,MS_4339_POD_185,0.02050833333332166
13800,MS_4339_POD_185,0.020462500000042638
14100,MS_4339_POD_185,0.01934583333330614
14400,MS_4339_POD_185,0.02082083333332164
14700,MS_4339_POD_185,0.02038333333330224
15000,MS_4339_POD_185,0.02035833333337598
15300,MS_4339_POD_185,0.021012499999972782
15600,MS_4339_POD_185,0.02037499999996116
15900,MS_4339_POD_185,0.020600000000073677
16200,MS_4339_POD_185,0.02024166666660064
16500,MS_4339_POD_185,0.02069583333339926
16800,MS_4339_POD_185,0.01963693609022706
17100,MS_4339_POD_185,0.020404166666654937
17400,MS_4339_POD_185,0.0198874999999922
17700,MS_4339_POD_185,0.02033333333335266
18000,MS_4339_POD_185,0.020333333333352698
18300,MS_4339_POD_185,0.021249999999999943
18600,MS_4339_POD_185,0.02043749999992234
18900,MS_4339_POD_185,0.02085833333335656
19200,MS_4339_POD_185,0.0234666666666938
19500,MS_4339_POD_185,0.02352916666665498
19800,MS_4339_POD_185,0.02282083333334104
20100,MS_4339_POD_185,0.0213708333333488
20400,MS_4339_POD_185,0.02339999999996502
20700,MS_4339_POD_185,0.02440000000002324
21000,MS_4339_POD_185,0.02235833333329834
21300,MS_4339_POD_185,0.02206666666665112
21600,MS_4339_POD_185,0.023029166666674362
21900,MS_4339_POD_185,0.02333750000000384
22200,MS_4339_POD_185,0.02310416666664724
22500,MS_4339_POD_185,0.02313333333334104
22800,MS_4339_POD_185,0.02173750000006594
23100,MS_4339_POD_185,0.022925000000007738
23400,MS_4339_POD_185,0.022983333333298363
23700,MS_4339_POD_185,0.02165833333332552
24000,MS_4339_POD_185,0.023045833333356542
24300,MS_4339_POD_185,0.02243749999994174
24600,MS_4339_POD_185,0.01930416666669766
24900,MS_4339_POD_185,0.018262500000031
25200,MS_4339_POD_185,0.0236833333332712
25500,MS_4339_POD_185,0.02552916666667438
25800,MS_4339_POD_185,0.023925000000065942
26100,MS_4339_POD_185,0.02196666666665498
26400,MS_4339_POD_185,0.02306448412698778
26700,MS_4339_POD_185,0.02070708020049402
27000,MS_4339_POD_185,0.02466469298242658
27300,MS_4339_POD_185,0.023694360902280602
27600,MS_4339_POD_185,0.02342505221384906
27900,MS_4339_POD_185,0.02189405806184232
28200,MS_4339_POD_185,0.01864140559729062
28500,MS_4339_POD_185,0.023612103174631784
28800,MS_4339_POD_185,0.029466666666654977
29100,MS_4339_POD_185,0.0268875000000116
29400,MS_4339_POD_185,0.02712499999994178
29700,MS_4339_POD_185,0.027812499999999962
30000,MS_4339_POD_185,0.02784583333336434
30300,MS_4339_POD_185,0.027566666666631677
30600,MS_4339_POD_185,0.028487500000046517
30900,MS_4339_POD_185,0.02918750000001934
31200,MS_4339_POD_185,0.023512499999972798
31500,MS_4339_POD_185,0.0266208333332906
31800,MS_4339_POD_185,0.029904166666674382
32100,MS_4339_POD_185,0.0292541666666511
32400,MS_4339_POD_185,0.03588750000005042
32700,MS_4339_POD_185,0.03175833333332164
33000,MS_4339_POD_185,0.03038333333330226
33300,MS_4339_POD_185,0.031625000000058155
33600,MS_4339_POD_185,0.031879166666670476
33900,MS_4339_POD_185,0.03267916666663946
34200,MS_4339_POD_185,0.03257083333330224
34500,MS_4339_POD_185,0.030941666666670496
34800,MS_4339_POD_185,0.03143333333331
35100,MS_4339_POD_185,0.03025833333337984
35400,MS_4339_POD_185,0.02910833333337598
35700,MS_4339_POD_185,0.030383333333302242
36000,MS_4339_POD_185,0.04012500000001936
36300,MS_4339_POD_185,0.03662083333329058
36600,MS_4339_POD_185,0.03176249999999218
36900,MS_4339_POD_185,0.031487500000027105
37200,MS_4339_POD_185,0.02915833333332552
37500,MS_4339_POD_185,0.02957083333332164
37800,MS_4339_POD_185,0.030762500000031
38100,MS_4339_POD_185,0.03026666666662394
38400,MS_4339_POD_185,0.03236666666663946
38700,MS_4339_POD_185,0.03316250000003488
39000,MS_4339_POD_185,0.03009166666665496
39300,MS_4339_POD_185,0.03137500000001936
39600,MS_4339_POD_185,0.03690000000002324
39900,MS_4339_POD_185,0.0364666666666744
40200,MS_4339_POD_185,0.03716249999997666
40500,MS_4339_POD_185,0.0341916666666899
40800,MS_4339_POD_185,0.0300416666667054
41100,MS_4339_POD_185,0.03011666666658126
41400,MS_4339_POD_185,0.03172916666672482
41700,MS_4339_POD_185,0.0286541666666744
42000,MS_4339_POD_185,0.027620833333348797
42300,MS_4339_POD_185,0.02970416666658516
42600,MS_4339_POD_185,0.028841666666751996
42900,MS_4339_POD_185,0.0308458333332479
43200,MS_4339_POD_185,0.032041666666724825
43500,MS_4339_POD_185,0.03126666666668214
43800,MS_4339_POD_185,0.028087499999965036
44100,MS_4339_POD_185,0.02885625000000188
44400,MS_4339_POD_185,0.02931249999994174
44700,MS_4339_POD_185,0.03000833333334104
45000,MS_4339_POD_185,0.0274583333333915
45300,MS_4339_POD_185,0.025912499999976663
45600,MS_4339_POD_185,0.02722916666670542
45900,MS_4339_POD_185,0.02903333333330612
46200,MS_4339_POD_185,0.0260124999999728
46500,MS_4339_POD_185,0.026775000000003817
46800,MS_4339_POD_185,0.027729166666686022
47100,MS_4339_POD_185,0.02949583333334878
47400,MS_4339_POD_185,0.028545833333337163
47700,MS_4339_POD_185,0.0264249999999689
48000,MS_4339_POD_185,0.0264583333333333
48300,MS_4339_POD_185,0.027779166666635557
48600,MS_4339_POD_185,0.028341374269019358
48900,MS_4339_POD_185,0.026974999999996058
49200,MS_4339_POD_185,0.026345833333325498
49500,MS_4339_POD_185,0.02686249999998832
49800,MS_4339_POD_185,0.02822083333342252
50100,MS_4339_POD_185,0.025399999999984456
50400,MS_4339_POD_185,0.032362499999968916
50700,MS_4339_POD_185,0.03404514411024876
51000,MS_4339_POD_185,0.0292083333333721
51300,MS_4339_POD_185,0.03070416666664332
51600,MS_4339_POD_185,0.02847500000003488
51900,MS_4339_POD_185,0.0335583333333488
52200,MS_4339_POD_185,0.029308333333271198
52500,MS_4339_POD_185,0.0312708333333527
52800,MS_4339_POD_185,0.02432083333337986
53100,MS_4339_POD_185,0.02504999999994948
53400,MS_4339_POD_185,0.026570833333341037
53700,MS_4339_POD_185,0.02666701127819162
54000,MS_4339_POD_185,0.03100913742692884
54300,MS_4339_POD_185,0.033100010442694616
54600,MS_4339_POD_185,0.0314315476191104
54900,MS_4339_POD_185,0.02927500000000382
55200,MS_4339_POD_185,0.02952499999994564
55500,MS_4339_POD_185,0.028846856725131077
55800,MS_4339_POD_185,0.029504166666689903
56100,MS_4339_POD_185,0.02762500000001934
56400,MS_4339_POD_185,0.02684583333330614
56700,MS_4339_POD_185,0.028812500000058184
57000,MS_4339_POD_185,0.02877499999992622
57300,MS_4339_POD_185,0.02590416666673258
57600,MS_4339_POD_185,0.030762499999934002
57900,MS_4339_POD_185,0.029687499999999978
58200,MS_4339_POD_185,0.0284958333333876
58500,MS_4339_POD_185,0.02914583333331388
58800,MS_4339_POD_185,0.02782083333334104
59100,MS_4339_POD_185,0.027687499999980558
59400,MS_4339_POD_185,0.02999166666665884
59700,MS_4339_POD_185,0.027899999999984437
60000,MS_4339_POD_185,0.025320833333341057
60300,MS_4339_POD_185,0.02324166666667826
60600,MS_4339_POD_185,0.029208333333372076
60900,MS_4339_POD_185,0.029970833333306118
61200,MS_4339_POD_185,0.03302916666667438
61500,MS_4339_POD_185,0.030675000000046516
61800,MS_4339_POD_185,0.02865416666657738
62100,MS_4339_POD_185,0.02776666666672094
62400,MS_4339_POD_185,0.029479166666666622
62700,MS_4339_POD_185,0.02872499999997668
63000,MS_4339_POD_185,0.026691666666689918
63300,MS_4339_POD_185,0.026820833333282824
63600,MS_4339_POD_185,0.026754166666748118
63900,MS_4339_POD_185,0.0274333333332712
64200,MS_4339_POD_185,0.0266208333333876
64500,MS_4339_POD_185,0.0286541666666744
64800,MS_4339_POD_185,0.03305416666660066
65100,MS_4339_POD_185,0.03271250000000382
65400,MS_4339_POD_185,0.03172916666672484
65700,MS_4339_POD_185,0.02760416666666664
66000,MS_4339_POD_185,0.026516666666623938
66300,MS_4339_POD_185,0.025804166666639462
66600,MS_4339_POD_185,0.02753750000003488
66900,MS_4339_POD_185,0.028116666666658862
67200,MS_4339_POD_185,0.032395833333333277
67500,MS_4339_POD_185,0.02918333333334882
67800,MS_4339_POD_185,0.025091666666654976
68100,MS_4339_POD_185,0.022745833333368222
68400,MS_4339_POD_185,0.033358333333259535
68700,MS_4339_POD_185,0.03249999999999996
69000,MS_4339_POD_185,0.028641666666662742
69300,MS_4339_POD_185,0.02789583333341088
69600,MS_4339_POD_185,0.028689484126913863
69900,MS_4339_POD_185,0.0293250000000504
70200,MS_4339_POD_185,0.03008749999998444
70500,MS_4339_POD_185,0.02922083333338372
70800,MS_4339_POD_185,0.0273083333332518
71100,MS_4339_POD_185,0.028095833333403143
71400,MS_4339_POD_185,0.02866249999991844
71700,MS_4339_POD_185,0.02541250000009308
72000,MS_4339_POD_185,0.026966666666655
72300,MS_4339_POD_185,0.02631249999996116
72600,MS_4339_POD_185,0.02448333333333718
72900,MS_4339_POD_185,0.027470833333306098
73200,MS_4339_POD_185,0.02404166666664722
73500,MS_4339_POD_185,0.02338333333337986
73800,MS_4339_POD_185,0.024466666666655
74100,MS_4339_POD_185,0.024854166666724818
74400,MS_4339_POD_185,0.02226666666664332
74700,MS_4339_POD_185,0.02461666666660068
75000,MS_4339_POD_185,0.02170416666670156
75300,MS_4339_POD_185,0.02521250000000384
75600,MS_4339_POD_185,0.02481250000001936
75900,MS_4339_POD_185,0.02418750000001938
76200,MS_4339_POD_185,0.02212499999994176
76500,MS_4339_POD_185,0.021675000000007723
76800,MS_4339_POD_185,0.023216666666654978
77100,MS_4339_POD_185,0.023616666666736442
77400,MS_4339_POD_185,0.02428749999991846
77700,MS_4339_POD_185,0.02259999999999606
78000,MS_4339_POD_185,0.024895833333333277
78300,MS_4339_POD_185,0.0242333333333954
78600,MS_4339_POD_185,0.0228333333333527
78900,MS_4339_POD_185,0.02382916666664334
79200,MS_4339_POD_185,0.025420833333337178
79500,MS_4339_POD_185,0.023958333333333283
79800,MS_4339_POD_185,0.02079583333329836
80100,MS_4339_POD_185,0.02552083333333328
80400,MS_4339_POD_185,0.022091666666674382
80700,MS_4339_POD_185,0.02173333333329836
81000,MS_4339_POD_185,0.02248750000008532
81300,MS_4339_POD_185,0.022591666666655
81600,MS_4339_POD_185,0.02052500000000384
81900,MS_4339_POD_185,0.0222291666666084
82200,MS_4339_POD_185,0.01946249999998446
82500,MS_4339_POD_185,0.02297916666672484
82800,MS_4339_POD_185,0.025112500000007698
83100,MS_4339_POD_185,0.023070833333282838
83400,MS_4339_POD_185,0.0235666666666899
83700,MS_4339_POD_185,0.02255416666662004
84000,MS_4339_POD_185,0.02118750000003876
84300,MS_4339_POD_185,0.021287500000034883
84600,MS_4339_POD_185,0.0227208333333449
84900,MS_4339_POD_185,0.02386395154553226
85200,MS_4339_POD_185,0.02240000000000384
85500,MS_4339_POD_185,0.02211666666660066
85800,MS_4339_POD_185,0.022250000000058178
86100,MS_4339_POD_185,0.02164999999998444
